date,estimator,allocator,pred_vol,real_vol,pred_var,real_var,enb,hhi,cond_number,eff_rank,top1_share,q,lambda_max,lambda_min
2023-01-03,constant_corr,minimum_variance,0.008792,0.008789,0.000077,0.000077,6.139384,0.169290,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,constant_corr,risk_parity,0.012687,0.009258,0.000161,0.000086,30.000000,0.039365,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,constant_corr,hrp,0.011062,0.008786,0.000122,0.000077,23.689322,0.061778,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,constant_corr,max_diversification,0.012282,0.009331,0.000151,0.000087,7.706651,0.122220,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_hard,equal_weight,0.015187,0.010517,0.000231,0.000111,24.526953,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_hard,inverse_variance,0.011591,0.008818,0.000134,0.000078,25.934114,0.049901,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_hard,minimum_variance,0.008777,0.008844,0.000077,0.000078,5.999219,0.172750,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_hard,risk_parity,0.012738,0.009257,0.000162,0.000086,30.000000,0.039373,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_hard,hrp,0.010883,0.008684,0.000118,0.000075,21.999522,0.065446,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_hard,max_diversification,0.012007,0.009533,0.000144,0.000091,7.305764,0.133118,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_soft,equal_weight,0.015192,0.010517,0.000231,0.000111,24.498577,0.033333,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
2023-01-03,rmt_soft,inverse_variance,0.011597,0.008804,0.000134,0.000078,25.997421,0.049833,474.386347,6.242845,0.433254,0.250000,0.009522,0.000020
