date,vol,enb,dr,weight_min,weight_max,weight_hhi,n_nonzero,no_trade,strategy
2023-04-26,0.008834,5.192813,1.448734,0.000001,0.249999,0.201685,16,0,sample+minimum_variance
2023-05-30,0.007869,5.714545,1.534139,0.000003,0.249994,0.185872,16,0,sample+minimum_variance
2023-06-30,0.007693,5.802429,1.546028,0.000003,0.249993,0.182528,16,0,sample+minimum_variance
2023-07-31,0.007548,5.442610,1.541233,0.000000,0.250000,0.188701,16,0,sample+minimum_variance
2023-08-29,0.007517,5.507220,1.515874,0.000000,0.249998,0.186675,16,0,sample+minimum_variance
2023-09-27,0.007437,5.074753,1.427988,0.000001,0.249992,0.199554,16,0,sample+minimum_variance
2023-11-03,0.007068,5.276295,1.460537,0.000001,0.249996,0.192048,16,0,sample+minimum_variance
2023-12-04,0.006574,5.575938,1.446607,0.000001,0.249997,0.183584,16,0,sample+minimum_variance
2024-01-03,0.006506,5.074630,1.398444,0.000002,0.249995,0.200586,16,0,sample+minimum_variance
2024-02-01,0.007022,6.323396,1.433357,0.000000,0.250000,0.169999,16,0,sample+minimum_variance
2024-03-11,0.007381,5.950377,1.399720,0.000002,0.249998,0.180255,16,0,sample+minimum_variance
2024-04-11,0.007290,5.714810,1.392806,0.000001,0.249998,0.185924,16,0,sample+minimum_variance
2024-05-15,0.007451,5.586571,1.353611,0.000000,0.249999,0.188314,16,0,sample+minimum_variance
2024-06-14,0.007271,4.765288,1.303329,0.000002,0.249998,0.215202,16,0,sample+minimum_variance
2024-07-15,0.007133,4.636638,1.312804,0.000001,0.249998,0.219997,16,0,sample+minimum_variance
2024-08-13,0.006964,4.994792,1.356385,0.000001,0.250000,0.209951,16,0,sample+minimum_variance
2024-09-11,0.006835,4.980117,1.390874,0.000002,0.249999,0.210646,16,0,sample+minimum_variance
2024-10-21,0.010919,4.789383,1.288983,0.000000,0.250000,0.214290,16,0,sample+minimum_variance
2024-11-19,0.011038,4.728595,1.286422,0.000000,0.250000,0.216164,16,0,sample+minimum_variance
2024-12-18,0.011318,4.678598,1.268943,0.000000,0.250000,0.217850,16,0,sample+minimum_variance
2025-01-17,0.011532,4.576345,1.258182,0.000000,0.250000,0.221539,16,0,sample+minimum_variance
2025-02-25,0.011259,4.672377,1.284366,0.000000,0.250000,0.218286,16,0,sample+minimum_variance
2025-03-26,0.011119,5.072718,1.302771,0.000000,0.250000,0.206090,16,0,sample+minimum_variance
2025-04-25,0.011854,4.879960,1.265511,0.000000,0.250000,0.212369,16,0,sample+minimum_variance
2025-05-29,0.011718,4.810861,1.269108,0.000001,0.249999,0.214249,16,0,sample+minimum_variance
2025-06-30,0.011662,4.931065,1.271694,0.000001,0.249999,0.210410,16,0,sample+minimum_variance
2025-07-29,0.011572,4.875809,1.276160,0.000000,0.250000,0.211896,16,0,sample+minimum_variance
2025-08-27,0.011515,5.531201,1.287279,0.000000,0.250000,0.194382,16,0,sample+minimum_variance
2025-09-25,0.011577,5.928600,1.300279,0.000000,0.250000,0.186001,16,0,sample+minimum_variance
2025-11-03,0.007703,5.210856,1.328143,0.000001,0.249997,0.200448,16,0,sample+minimum_variance
2025-12-02,0.007229,4.547956,1.324808,0.000000,0.249999,0.222597,16,0,sample+minimum_variance
2022-01-06,0.010688,16.000000,1.471190,0.038358,0.129572,0.073045,16,0,sample+risk_parity
2022-02-11,0.010495,16.000000,1.479001,0.040027,0.125335,0.071508,16,0,sample+risk_parity
2022-03-14,0.010373,16.000000,1.470274,0.041382,0.117537,0.069894,16,0,sample+risk_parity
2022-04-14,0.010594,16.000000,1.468414,0.044043,0.121436,0.069105,16,0,sample+risk_parity
2022-05-18,0.011694,16.000000,1.415559,0.043412,0.121966,0.068771,16,0,sample+risk_parity
2022-06-17,0.011762,16.000000,1.407523,0.042929,0.125649,0.069202,16,0,sample+risk_parity
2022-07-18,0.011900,16.000000,1.397891,0.042949,0.125245,0.069037,16,0,sample+risk_parity
2022-08-16,0.011587,16.000000,1.397149,0.046184,0.124125,0.068642,16,0,sample+risk_parity
2022-09-15,0.011391,16.000000,1.392145,0.045041,0.127296,0.069110,16,0,sample+risk_parity
2022-10-21,0.011690,16.000000,1.351045,0.045313,0.131980,0.069875,16,0,sample+risk_parity
2022-11-21,0.012146,16.000000,1.327991,0.045668,0.128324,0.069229,16,0,sample+risk_parity
2022-12-20,0.012289,16.000000,1.324253,0.045925,0.123283,0.068401,16,0,sample+risk_parity
2023-01-19,0.012275,16.000000,1.324805,0.046550,0.121614,0.068144,16,0,sample+risk_parity
2023-02-24,0.012191,16.000000,1.318588,0.046781,0.119417,0.067848,16,0,sample+risk_parity
2023-03-27,0.011844,16.000000,1.323893,0.045240,0.119497,0.067871,16,0,sample+risk_parity
2023-04-26,0.010727,16.000000,1.376139,0.042835,0.127837,0.069490,16,0,sample+risk_parity
2023-05-30,0.009510,16.000000,1.450325,0.044980,0.118249,0.068564,16,0,sample+risk_parity
2023-06-30,0.009245,16.000000,1.463825,0.045084,0.113719,0.067949,16,0,sample+risk_parity
2023-07-31,0.009061,16.000000,1.465209,0.046460,0.102480,0.066869,16,0,sample+risk_parity
2023-08-29,0.009023,16.000000,1.448178,0.046923,0.102411,0.067058,16,0,sample+risk_parity
2023-09-27,0.008993,16.000000,1.414736,0.046356,0.104304,0.067241,16,0,sample+risk_parity
2023-11-03,0.008461,16.000000,1.440083,0.047087,0.106787,0.067078,16,0,sample+risk_parity
2023-12-04,0.007768,16.000000,1.459866,0.045047,0.114254,0.067737,16,0,sample+risk_parity
2024-01-03,0.007792,16.000000,1.434511,0.043522,0.123377,0.069380,16,0,sample+risk_parity
2024-02-01,0.008335,16.000000,1.392063,0.044666,0.113801,0.068886,16,0,sample+risk_parity
2024-03-11,0.008976,16.000000,1.370342,0.041955,0.123256,0.071123,16,0,sample+risk_parity
2024-04-11,0.009014,16.000000,1.373452,0.041085,0.127745,0.072829,16,0,sample+risk_parity
2024-05-15,0.009228,16.000000,1.354177,0.040415,0.129902,0.073139,16,0,sample+risk_parity
2024-06-14,0.009124,16.000000,1.345699,0.039557,0.138558,0.074464,16,0,sample+risk_parity
2024-07-15,0.009087,16.000000,1.345771,0.038453,0.147790,0.075925,16,0,sample+risk_parity
2024-08-13,0.008931,16.000000,1.371906,0.036807,0.175202,0.081653,16,0,sample+risk_parity
2024-09-11,0.008699,16.000000,1.400629,0.036518,0.190775,0.085364,16,0,sample+risk_parity
2024-10-21,0.013843,16.000000,1.248757,0.034338,0.144560,0.074052,16,0,sample+risk_parity
2024-11-19,0.014093,16.000000,1.256472,0.034175,0.149130,0.074970,16,0,sample+risk_parity
2024-12-18,0.014422,16.000000,1.247398,0.034645,0.147874,0.074550,16,0,sample+risk_parity
